stress_q,recovery_q,decay,stress_scale,recovery_scale,score,stage,fragility_quantile,horizon_weeks,prob_trigger,defensive_scale,recovery_floor,rel_tilt,stress_trigger_q,recovery_trigger_q,base_sharpe,ov_sharpe,ov_cagr,ov_maxdd,intervention_rate,recovery_rate,fold
0.85,0.85,0.65,1.0,0.8,0.00393341283916172,ml_overlay,0.2,2.0,0.55,0.9,0.35,0.55,0.9,0.7,1.177928891387767,1.2000816126269984,0.17005668329487245,-0.16703725698015115,0.28169014084507044,0.0,4
0.85,0.85,0.65,1.0,0.8,0.00393341283916172,ml_overlay,0.2,2.0,0.55,0.9,0.35,0.55,0.9,0.8,1.177928891387767,1.2000816126269984,0.17005668329487245,-0.16703725698015115,0.28169014084507044,0.0,4
0.85,0.85,0.65,1.0,0.8,0.00393341283916172,ml_overlay,0.2,2.0,0.55,0.9,0.35,0.6,0.8,0.7,1.177928891387767,1.2000816126269984,0.17005668329487245,-0.16703725698015115,0.28169014084507044,0.0,4
0.85,0.85,0.65,1.0,0.8,0.00393341283916172,ml_overlay,0.2,2.0,0.55,0.9,0.35,0.6,0.8,0.8,1.177928891387767,1.2000816126269984,0.17005668329487245,-0.16703725698015115,0.28169014084507044,0.0,4
0.85,0.85,0.65,1.0,0.8,0.00393341283916172,ml_overlay,0.2,2.0,0.55,0.9,0.35,0.6,0.9,0.7,1.177928891387767,1.2000816126269984,0.17005668329487245,-0.16703725698015115,0.28169014084507044,0.0,4
0.85,0.85,0.65,1.0,0.8,0.00393341283916172,ml_overlay,0.2,2.0,0.55,0.9,0.35,0.6,0.9,0.8,1.177928891387767,1.2000816126269984,0.17005668329487245,-0.16703725698015115,0.28169014084507044,0.0,4
0.85,0.85,0.65,1.0,0.8,0.00393341283916172,ml_overlay,0.2,2.0,0.55,0.9,0.5,0.55,0.8,0.7,1.177928891387767,1.2000816126269984,0.17005668329487245,-0.16703725698015115,0.28169014084507044,0.0,4
0.85,0.85,0.65,1.0,0.8,0.00393341283916172,ml_overlay,0.2,2.0,0.55,0.9,0.5,0.55,0.8,0.8,1.177928891387767,1.2000816126269984,0.17005668329487245,-0.16703725698015115,0.28169014084507044,0.0,4
0.85,0.85,0.65,1.0,0.8,0.00393341283916172,ml_overlay,0.2,2.0,0.55,0.9,0.5,0.55,0.9,0.7,1.177928891387767,1.2000816126269984,0.17005668329487245,-0.16703725698015115,0.28169014084507044,0.0,4
0.85,0.85,0.65,1.0,0.8,0.00393341283916172,ml_overlay,0.2,2.0,0.55,0.9,0.5,0.55,0.9,0.8,1.177928891387767,1.2000816126269984,0.17005668329487245,-0.16703725698015115,0.28169014084507044,0.0,4
0.85,0.85,0.65,1.0,0.8,0.00393341283916172,ml_overlay,0.2,2.0,0.55,0.9,0.5,0.6,0.8,0.7,1.177928891387767,1.2000816126269984,0.17005668329487245,-0.16703725698015115,0.28169014084507044,0.0,4
0.85,0.85,0.65,1.0,0.8,0.00393341283916172,ml_overlay,0.2,2.0,0.55,0.9,0.5,0.6,0.8,0.8,1.177928891387767,1.2000816126269984,0.17005668329487245,-0.16703725698015115,0.28169014084507044,0.0,4
0.85,0.85,0.65,1.0,0.8,0.00393341283916172,ml_overlay,0.2,2.0,0.55,0.9,0.5,0.6,0.9,0.7,1.177928891387767,1.2000816126269984,0.17005668329487245,-0.16703725698015115,0.28169014084507044,0.0,4
0.85,0.85,0.65,1.0,0.8,0.00393341283916172,ml_overlay,0.2,2.0,0.55,0.9,0.5,0.6,0.9,0.8,1.177928891387767,1.2000816126269984,0.17005668329487245,-0.16703725698015115,0.28169014084507044,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.005384025459515227,ml_overlay,0.2,4.0,0.55,0.9,0.5,0.6,0.9,0.8,1.177928891387767,1.1795914187679557,0.1679919702296917,-0.16703725698015126,0.24882629107981222,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.005384025459515227,ml_overlay,0.2,4.0,0.55,0.9,0.5,0.6,0.9,0.7,1.177928891387767,1.1795914187679557,0.1679919702296917,-0.16703725698015126,0.24882629107981222,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.005384025459515227,ml_overlay,0.2,4.0,0.55,0.9,0.5,0.6,0.8,0.8,1.177928891387767,1.1795914187679557,0.1679919702296917,-0.16703725698015126,0.24882629107981222,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.005384025459515227,ml_overlay,0.2,4.0,0.55,0.9,0.5,0.6,0.8,0.7,1.177928891387767,1.1795914187679557,0.1679919702296917,-0.16703725698015126,0.24882629107981222,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.005384025459515227,ml_overlay,0.2,4.0,0.55,0.9,0.5,0.55,0.9,0.8,1.177928891387767,1.1795914187679557,0.1679919702296917,-0.16703725698015126,0.24882629107981222,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.005384025459515227,ml_overlay,0.2,4.0,0.55,0.9,0.5,0.55,0.9,0.7,1.177928891387767,1.1795914187679557,0.1679919702296917,-0.16703725698015126,0.24882629107981222,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.005384025459515227,ml_overlay,0.2,4.0,0.55,0.9,0.5,0.55,0.8,0.8,1.177928891387767,1.1795914187679557,0.1679919702296917,-0.16703725698015126,0.24882629107981222,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.005384025459515227,ml_overlay,0.2,4.0,0.55,0.9,0.5,0.55,0.8,0.7,1.177928891387767,1.1795914187679557,0.1679919702296917,-0.16703725698015126,0.24882629107981222,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.005384025459515227,ml_overlay,0.2,4.0,0.55,0.9,0.35,0.6,0.9,0.8,1.177928891387767,1.1795914187679557,0.1679919702296917,-0.16703725698015126,0.24882629107981222,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.005384025459515227,ml_overlay,0.2,4.0,0.55,0.9,0.35,0.6,0.9,0.7,1.177928891387767,1.1795914187679557,0.1679919702296917,-0.16703725698015126,0.24882629107981222,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.005384025459515227,ml_overlay,0.2,4.0,0.55,0.9,0.35,0.6,0.8,0.8,1.177928891387767,1.1795914187679557,0.1679919702296917,-0.16703725698015126,0.24882629107981222,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.005384025459515227,ml_overlay,0.2,4.0,0.55,0.9,0.35,0.6,0.8,0.7,1.177928891387767,1.1795914187679557,0.1679919702296917,-0.16703725698015126,0.24882629107981222,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.005384025459515227,ml_overlay,0.2,4.0,0.55,0.9,0.35,0.55,0.9,0.8,1.177928891387767,1.1795914187679557,0.1679919702296917,-0.16703725698015126,0.24882629107981222,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.005384025459515227,ml_overlay,0.2,4.0,0.55,0.9,0.35,0.55,0.9,0.7,1.177928891387767,1.1795914187679557,0.1679919702296917,-0.16703725698015126,0.24882629107981222,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.005384025459515227,ml_overlay,0.2,4.0,0.55,0.9,0.35,0.55,0.8,0.8,1.177928891387767,1.1795914187679557,0.1679919702296917,-0.16703725698015126,0.24882629107981222,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.005384025459515227,ml_overlay,0.2,4.0,0.55,0.9,0.35,0.55,0.8,0.7,1.177928891387767,1.1795914187679557,0.1679919702296917,-0.16703725698015126,0.24882629107981222,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.0053990049934158155,ml_overlay,0.2,4.0,0.55,0.85,0.5,0.6,0.9,0.8,1.177928891387767,1.1791690844413067,0.16500266598076974,-0.16428999018244295,0.24882629107981222,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.0053990049934158155,ml_overlay,0.2,4.0,0.55,0.85,0.5,0.6,0.9,0.7,1.177928891387767,1.1791690844413067,0.16500266598076974,-0.16428999018244295,0.24882629107981222,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.0053990049934158155,ml_overlay,0.2,4.0,0.55,0.85,0.5,0.6,0.8,0.8,1.177928891387767,1.1791690844413067,0.16500266598076974,-0.16428999018244295,0.24882629107981222,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.0053990049934158155,ml_overlay,0.2,4.0,0.55,0.85,0.5,0.6,0.8,0.7,1.177928891387767,1.1791690844413067,0.16500266598076974,-0.16428999018244295,0.24882629107981222,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.0053990049934158155,ml_overlay,0.2,4.0,0.55,0.85,0.5,0.55,0.9,0.8,1.177928891387767,1.1791690844413067,0.16500266598076974,-0.16428999018244295,0.24882629107981222,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.0053990049934158155,ml_overlay,0.2,4.0,0.55,0.85,0.5,0.55,0.9,0.7,1.177928891387767,1.1791690844413067,0.16500266598076974,-0.16428999018244295,0.24882629107981222,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.0053990049934158155,ml_overlay,0.2,4.0,0.55,0.85,0.5,0.55,0.8,0.8,1.177928891387767,1.1791690844413067,0.16500266598076974,-0.16428999018244295,0.24882629107981222,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.0053990049934158155,ml_overlay,0.2,4.0,0.55,0.85,0.5,0.55,0.8,0.7,1.177928891387767,1.1791690844413067,0.16500266598076974,-0.16428999018244295,0.24882629107981222,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.0053990049934158155,ml_overlay,0.2,4.0,0.55,0.85,0.35,0.6,0.9,0.8,1.177928891387767,1.1791690844413067,0.16500266598076974,-0.16428999018244295,0.24882629107981222,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.0053990049934158155,ml_overlay,0.2,4.0,0.55,0.85,0.35,0.6,0.9,0.7,1.177928891387767,1.1791690844413067,0.16500266598076974,-0.16428999018244295,0.24882629107981222,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.0053990049934158155,ml_overlay,0.2,4.0,0.55,0.85,0.35,0.6,0.8,0.8,1.177928891387767,1.1791690844413067,0.16500266598076974,-0.16428999018244295,0.24882629107981222,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.0053990049934158155,ml_overlay,0.2,4.0,0.55,0.85,0.35,0.6,0.8,0.7,1.177928891387767,1.1791690844413067,0.16500266598076974,-0.16428999018244295,0.24882629107981222,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.0053990049934158155,ml_overlay,0.2,4.0,0.55,0.85,0.35,0.55,0.9,0.8,1.177928891387767,1.1791690844413067,0.16500266598076974,-0.16428999018244295,0.24882629107981222,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.0053990049934158155,ml_overlay,0.2,4.0,0.55,0.85,0.35,0.55,0.9,0.7,1.177928891387767,1.1791690844413067,0.16500266598076974,-0.16428999018244295,0.24882629107981222,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.0053990049934158155,ml_overlay,0.2,4.0,0.55,0.85,0.35,0.55,0.8,0.8,1.177928891387767,1.1791690844413067,0.16500266598076974,-0.16428999018244295,0.24882629107981222,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.0053990049934158155,ml_overlay,0.2,4.0,0.55,0.85,0.35,0.55,0.8,0.7,1.177928891387767,1.1791690844413067,0.16500266598076974,-0.16428999018244295,0.24882629107981222,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.009310074814997106,ml_overlay,0.15,4.0,0.55,0.9,0.35,0.55,0.8,0.7,1.177928891387767,1.1805658438676698,0.16706758322911197,-0.16950196826264108,0.2863849765258216,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.009310074814997106,ml_overlay,0.15,4.0,0.55,0.9,0.35,0.55,0.8,0.8,1.177928891387767,1.1805658438676698,0.16706758322911197,-0.16950196826264108,0.2863849765258216,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.009310074814997106,ml_overlay,0.15,4.0,0.55,0.9,0.35,0.55,0.9,0.7,1.177928891387767,1.1805658438676698,0.16706758322911197,-0.16950196826264108,0.2863849765258216,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.009310074814997106,ml_overlay,0.15,4.0,0.55,0.9,0.35,0.55,0.9,0.8,1.177928891387767,1.1805658438676698,0.16706758322911197,-0.16950196826264108,0.2863849765258216,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.009310074814997106,ml_overlay,0.15,4.0,0.55,0.9,0.35,0.6,0.8,0.7,1.177928891387767,1.1805658438676698,0.16706758322911197,-0.16950196826264108,0.2863849765258216,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.009310074814997106,ml_overlay,0.15,4.0,0.55,0.9,0.35,0.6,0.8,0.8,1.177928891387767,1.1805658438676698,0.16706758322911197,-0.16950196826264108,0.2863849765258216,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.009310074814997106,ml_overlay,0.15,4.0,0.55,0.9,0.35,0.6,0.9,0.7,1.177928891387767,1.1805658438676698,0.16706758322911197,-0.16950196826264108,0.2863849765258216,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.009310074814997106,ml_overlay,0.15,4.0,0.55,0.9,0.35,0.6,0.9,0.8,1.177928891387767,1.1805658438676698,0.16706758322911197,-0.16950196826264108,0.2863849765258216,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.009310074814997106,ml_overlay,0.15,4.0,0.55,0.9,0.5,0.55,0.8,0.7,1.177928891387767,1.1805658438676698,0.16706758322911197,-0.16950196826264108,0.2863849765258216,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.009310074814997106,ml_overlay,0.15,4.0,0.55,0.9,0.5,0.55,0.8,0.8,1.177928891387767,1.1805658438676698,0.16706758322911197,-0.16950196826264108,0.2863849765258216,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.009310074814997106,ml_overlay,0.15,4.0,0.55,0.9,0.5,0.55,0.9,0.7,1.177928891387767,1.1805658438676698,0.16706758322911197,-0.16950196826264108,0.2863849765258216,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.009310074814997106,ml_overlay,0.15,4.0,0.55,0.9,0.5,0.55,0.9,0.8,1.177928891387767,1.1805658438676698,0.16706758322911197,-0.16950196826264108,0.2863849765258216,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.009310074814997106,ml_overlay,0.15,4.0,0.55,0.9,0.5,0.6,0.8,0.7,1.177928891387767,1.1805658438676698,0.16706758322911197,-0.16950196826264108,0.2863849765258216,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.009310074814997106,ml_overlay,0.15,4.0,0.55,0.9,0.5,0.6,0.8,0.8,1.177928891387767,1.1805658438676698,0.16706758322911197,-0.16950196826264108,0.2863849765258216,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.009310074814997106,ml_overlay,0.15,4.0,0.55,0.9,0.5,0.6,0.9,0.7,1.177928891387767,1.1805658438676698,0.16706758322911197,-0.16950196826264108,0.2863849765258216,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.009310074814997106,ml_overlay,0.15,4.0,0.55,0.9,0.5,0.6,0.9,0.8,1.177928891387767,1.1805658438676698,0.16706758322911197,-0.16950196826264108,0.2863849765258216,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.009417361262654229,ml_overlay,0.15,4.0,0.55,0.85,0.35,0.55,0.8,0.7,1.177928891387767,1.1806124953347195,0.16362154551424601,-0.1679754549452691,0.2863849765258216,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.009417361262654229,ml_overlay,0.15,4.0,0.55,0.85,0.35,0.55,0.8,0.8,1.177928891387767,1.1806124953347195,0.16362154551424601,-0.1679754549452691,0.2863849765258216,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.009417361262654229,ml_overlay,0.15,4.0,0.55,0.85,0.35,0.55,0.9,0.7,1.177928891387767,1.1806124953347195,0.16362154551424601,-0.1679754549452691,0.2863849765258216,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.009417361262654229,ml_overlay,0.15,4.0,0.55,0.85,0.35,0.55,0.9,0.8,1.177928891387767,1.1806124953347195,0.16362154551424601,-0.1679754549452691,0.2863849765258216,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.009417361262654229,ml_overlay,0.15,4.0,0.55,0.85,0.35,0.6,0.8,0.7,1.177928891387767,1.1806124953347195,0.16362154551424601,-0.1679754549452691,0.2863849765258216,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.009417361262654229,ml_overlay,0.15,4.0,0.55,0.85,0.35,0.6,0.8,0.8,1.177928891387767,1.1806124953347195,0.16362154551424601,-0.1679754549452691,0.2863849765258216,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.009417361262654229,ml_overlay,0.15,4.0,0.55,0.85,0.35,0.6,0.9,0.7,1.177928891387767,1.1806124953347195,0.16362154551424601,-0.1679754549452691,0.2863849765258216,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.009417361262654229,ml_overlay,0.15,4.0,0.55,0.85,0.35,0.6,0.9,0.8,1.177928891387767,1.1806124953347195,0.16362154551424601,-0.1679754549452691,0.2863849765258216,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.009417361262654229,ml_overlay,0.15,4.0,0.55,0.85,0.5,0.55,0.8,0.7,1.177928891387767,1.1806124953347195,0.16362154551424601,-0.1679754549452691,0.2863849765258216,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.009417361262654229,ml_overlay,0.15,4.0,0.55,0.85,0.5,0.55,0.8,0.8,1.177928891387767,1.1806124953347195,0.16362154551424601,-0.1679754549452691,0.2863849765258216,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.009417361262654229,ml_overlay,0.15,4.0,0.55,0.85,0.5,0.55,0.9,0.7,1.177928891387767,1.1806124953347195,0.16362154551424601,-0.1679754549452691,0.2863849765258216,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.009417361262654229,ml_overlay,0.15,4.0,0.55,0.85,0.5,0.55,0.9,0.8,1.177928891387767,1.1806124953347195,0.16362154551424601,-0.1679754549452691,0.2863849765258216,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.009417361262654229,ml_overlay,0.15,4.0,0.55,0.85,0.5,0.6,0.8,0.7,1.177928891387767,1.1806124953347195,0.16362154551424601,-0.1679754549452691,0.2863849765258216,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.009417361262654229,ml_overlay,0.15,4.0,0.55,0.85,0.5,0.6,0.8,0.8,1.177928891387767,1.1806124953347195,0.16362154551424601,-0.1679754549452691,0.2863849765258216,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.009417361262654229,ml_overlay,0.15,4.0,0.55,0.85,0.5,0.6,0.9,0.7,1.177928891387767,1.1806124953347195,0.16362154551424601,-0.1679754549452691,0.2863849765258216,0.0,4
0.85,0.85,0.65,1.0,0.8,-0.009417361262654229,ml_overlay,0.15,4.0,0.55,0.85,0.5,0.6,0.9,0.8,1.177928891387767,1.1806124953347195,0.16362154551424601,-0.1679754549452691,0.2863849765258216,0.0,4
0.9,0.85,0.65,1.0,1.0,0.7380308766822121,hawkes_only,,,,,,,,,,,,,,,5
0.9,0.85,0.65,1.0,0.8,0.7380308766822121,hawkes_only,,,,,,,,,,,,,,,5
0.9,0.85,0.65,0.8,1.0,0.7380308766822121,hawkes_only,,,,,,,,,,,,,,,5
0.9,0.85,0.65,0.8,0.8,0.7380308766822121,hawkes_only,,,,,,,,,,,,,,,5
0.9,0.8,0.65,1.0,0.8,0.7191697771745327,hawkes_only,,,,,,,,,,,,,,,5
0.9,0.8,0.65,0.8,0.8,0.7191697771745327,hawkes_only,,,,,,,,,,,,,,,5
0.9,0.8,0.65,1.0,1.0,0.7191697771745326,hawkes_only,,,,,,,,,,,,,,,5
0.9,0.8,0.65,0.8,1.0,0.7191697771745326,hawkes_only,,,,,,,,,,,,,,,5
0.85,0.85,0.65,1.0,1.0,0.6983707545743472,hawkes_only,,,,,,,,,,,,,,,5
0.85,0.85,0.65,1.0,0.8,0.698370754574347,hawkes_only,,,,,,,,,,,,,,,5
0.85,0.85,0.65,0.8,0.8,0.6983707545743469,hawkes_only,,,,,,,,,,,,,,,5
0.85,0.85,0.65,0.8,1.0,0.6983707545743469,hawkes_only,,,,,,,,,,,,,,,5
0.85,0.8,0.65,1.0,0.8,0.6795096550666676,hawkes_only,,,,,,,,,,,,,,,5
0.85,0.8,0.65,1.0,1.0,0.6795096550666675,hawkes_only,,,,,,,,,,,,,,,5
0.85,0.8,0.65,0.8,0.8,0.6795096550666675,hawkes_only,,,,,,,,,,,,,,,5
0.85,0.8,0.65,0.8,1.0,0.6795096550666674,hawkes_only,,,,,,,,,,,,,,,5
0.9,0.85,0.8,0.8,1.0,0.667741643559358,hawkes_only,,,,,,,,,,,,,,,5
0.9,0.85,0.8,0.8,0.8,0.667741643559358,hawkes_only,,,,,,,,,,,,,,,5
0.9,0.85,0.8,1.0,1.0,0.6677416435593577,hawkes_only,,,,,,,,,,,,,,,5
0.9,0.85,0.8,1.0,0.8,0.6677416435593577,hawkes_only,,,,,,,,,,,,,,,5
0.9,0.8,0.8,0.8,1.0,0.6572760421790561,hawkes_only,,,,,,,,,,,,,,,5
0.9,0.8,0.8,0.8,0.8,0.657276042179056,hawkes_only,,,,,,,,,,,,,,,5
0.9,0.8,0.8,1.0,1.0,0.6572760421790559,hawkes_only,,,,,,,,,,,,,,,5
0.9,0.8,0.8,1.0,0.8,0.6572760421790558,hawkes_only,,,,,,,,,,,,,,,5
0.85,0.85,0.8,1.0,0.8,0.6164629369122293,hawkes_only,,,,,,,,,,,,,,,5
0.85,0.85,0.8,0.8,1.0,0.6164629369122292,hawkes_only,,,,,,,,,,,,,,,5
0.85,0.85,0.8,0.8,0.8,0.6164629369122292,hawkes_only,,,,,,,,,,,,,,,5
0.85,0.85,0.8,1.0,1.0,0.6164629369122292,hawkes_only,,,,,,,,,,,,,,,5
0.85,0.8,0.8,1.0,1.0,0.6059973355319275,hawkes_only,,,,,,,,,,,,,,,5
0.85,0.8,0.8,1.0,0.8,0.6059973355319274,hawkes_only,,,,,,,,,,,,,,,5
0.85,0.8,0.8,0.8,1.0,0.6059973355319274,hawkes_only,,,,,,,,,,,,,,,5
0.85,0.8,0.8,0.8,0.8,0.6059973355319273,hawkes_only,,,,,,,,,,,,,,,5
0.9,0.85,0.65,0.8,0.8,0.029739960307195553,ml_overlay,0.15,4.0,0.55,0.85,0.5,0.6,0.9,0.8,1.1287471606462218,1.1715059465383142,0.21427359664181944,-0.20597677006457926,0.1446280991735537,0.0,5
0.9,0.85,0.65,0.8,0.8,0.029739960307195553,ml_overlay,0.15,4.0,0.55,0.85,0.5,0.6,0.9,0.7,1.1287471606462218,1.1715059465383142,0.21427359664181944,-0.20597677006457926,0.1446280991735537,0.0,5
0.9,0.85,0.65,0.8,0.8,0.029739960307195553,ml_overlay,0.15,4.0,0.55,0.85,0.5,0.6,0.8,0.8,1.1287471606462218,1.1715059465383142,0.21427359664181944,-0.20597677006457926,0.1446280991735537,0.0,5
0.9,0.85,0.65,0.8,0.8,0.029739960307195553,ml_overlay,0.15,4.0,0.55,0.85,0.5,0.6,0.8,0.7,1.1287471606462218,1.1715059465383142,0.21427359664181944,-0.20597677006457926,0.1446280991735537,0.0,5
0.9,0.85,0.65,0.8,0.8,0.029739960307195553,ml_overlay,0.15,4.0,0.55,0.85,0.5,0.55,0.9,0.8,1.1287471606462218,1.1715059465383142,0.21427359664181944,-0.20597677006457926,0.1446280991735537,0.0,5
0.9,0.85,0.65,0.8,0.8,0.029739960307195553,ml_overlay,0.15,4.0,0.55,0.85,0.5,0.55,0.9,0.7,1.1287471606462218,1.1715059465383142,0.21427359664181944,-0.20597677006457926,0.1446280991735537,0.0,5
0.9,0.85,0.65,0.8,0.8,0.029739960307195553,ml_overlay,0.15,4.0,0.55,0.85,0.5,0.55,0.8,0.8,1.1287471606462218,1.1715059465383142,0.21427359664181944,-0.20597677006457926,0.1446280991735537,0.0,5
0.9,0.85,0.65,0.8,0.8,0.029739960307195553,ml_overlay,0.15,4.0,0.55,0.85,0.5,0.55,0.8,0.7,1.1287471606462218,1.1715059465383142,0.21427359664181944,-0.20597677006457926,0.1446280991735537,0.0,5
0.9,0.85,0.65,0.8,0.8,0.029739960307195553,ml_overlay,0.15,4.0,0.55,0.85,0.35,0.6,0.9,0.8,1.1287471606462218,1.1715059465383142,0.21427359664181944,-0.20597677006457926,0.1446280991735537,0.0,5
0.9,0.85,0.65,0.8,0.8,0.029739960307195553,ml_overlay,0.15,4.0,0.55,0.85,0.35,0.6,0.9,0.7,1.1287471606462218,1.1715059465383142,0.21427359664181944,-0.20597677006457926,0.1446280991735537,0.0,5
0.9,0.85,0.65,0.8,0.8,0.029739960307195553,ml_overlay,0.15,4.0,0.55,0.85,0.35,0.6,0.8,0.8,1.1287471606462218,1.1715059465383142,0.21427359664181944,-0.20597677006457926,0.1446280991735537,0.0,5
0.9,0.85,0.65,0.8,0.8,0.029739960307195553,ml_overlay,0.15,4.0,0.55,0.85,0.35,0.6,0.8,0.7,1.1287471606462218,1.1715059465383142,0.21427359664181944,-0.20597677006457926,0.1446280991735537,0.0,5
0.9,0.85,0.65,0.8,0.8,0.029739960307195553,ml_overlay,0.15,4.0,0.55,0.85,0.35,0.55,0.9,0.8,1.1287471606462218,1.1715059465383142,0.21427359664181944,-0.20597677006457926,0.1446280991735537,0.0,5
0.9,0.85,0.65,0.8,0.8,0.029739960307195553,ml_overlay,0.15,4.0,0.55,0.85,0.35,0.55,0.9,0.7,1.1287471606462218,1.1715059465383142,0.21427359664181944,-0.20597677006457926,0.1446280991735537,0.0,5
0.9,0.85,0.65,0.8,0.8,0.029739960307195553,ml_overlay,0.15,4.0,0.55,0.85,0.35,0.55,0.8,0.8,1.1287471606462218,1.1715059465383142,0.21427359664181944,-0.20597677006457926,0.1446280991735537,0.0,5
0.9,0.85,0.65,0.8,0.8,0.029739960307195553,ml_overlay,0.15,4.0,0.55,0.85,0.35,0.55,0.8,0.7,1.1287471606462218,1.1715059465383142,0.21427359664181944,-0.20597677006457926,0.1446280991735537,0.0,5
0.9,0.85,0.65,0.8,0.8,0.026558000969067044,ml_overlay,0.15,2.0,0.55,0.85,0.35,0.55,0.8,0.7,1.1287471606462218,1.1678474904973,0.21895743840550308,-0.21273461797686932,0.03305785123966942,0.0,5
0.9,0.85,0.65,0.8,0.8,0.026558000969067044,ml_overlay,0.15,2.0,0.55,0.85,0.35,0.55,0.8,0.8,1.1287471606462218,1.1678474904973,0.21895743840550308,-0.21273461797686932,0.03305785123966942,0.0,5
0.9,0.85,0.65,0.8,0.8,0.026558000969067044,ml_overlay,0.15,2.0,0.55,0.85,0.35,0.55,0.9,0.7,1.1287471606462218,1.1678474904973,0.21895743840550308,-0.21273461797686932,0.03305785123966942,0.0,5
0.9,0.85,0.65,0.8,0.8,0.026558000969067044,ml_overlay,0.15,2.0,0.55,0.85,0.35,0.55,0.9,0.8,1.1287471606462218,1.1678474904973,0.21895743840550308,-0.21273461797686932,0.03305785123966942,0.0,5
0.9,0.85,0.65,0.8,0.8,0.026558000969067044,ml_overlay,0.15,2.0,0.55,0.85,0.35,0.6,0.8,0.7,1.1287471606462218,1.1678474904973,0.21895743840550308,-0.21273461797686932,0.03305785123966942,0.0,5
0.9,0.85,0.65,0.8,0.8,0.026558000969067044,ml_overlay,0.15,2.0,0.55,0.85,0.35,0.6,0.8,0.8,1.1287471606462218,1.1678474904973,0.21895743840550308,-0.21273461797686932,0.03305785123966942,0.0,5
0.9,0.85,0.65,0.8,0.8,0.026558000969067044,ml_overlay,0.15,2.0,0.55,0.85,0.35,0.6,0.9,0.7,1.1287471606462218,1.1678474904973,0.21895743840550308,-0.21273461797686932,0.03305785123966942,0.0,5
