date,avg_corr_21,avg_corr_63,xs_disp_5d,xs_disp_21d,breadth_63d,qqq_ret_5d,qqq_ret_21d,qqq_drawdown,qqq_vol_21,vix_level,vix_z_63,qqq_above_ema20,trend_mean,mom_mean,rel_mean,rel_top_mean,rel_minus_mom,rel_minus_trend,n_members
2022-09-23,0.671771796900168,0.6892038729893226,0.02940315514457759,0.08971705395974912,0.2,-0.04602126503699844,-0.12382113113374538,-0.3137762935920205,0.29733811537740884,29.920000076293945,2.0752149564638125,0.0,0.1,0.3890424090753994,0.46825276886743683,0.5309786494453629,0.07921035979203744,0.36825276886743685,10.0
2022-09-30,0.6707926319645523,0.6846828831000867,0.033425548504596066,0.09027952943587543,0.2,-0.029944470580575477,-0.10535553763193695,-0.33432489918024777,0.2868564390929046,31.6200008392334,2.146209729938922,0.0,0.1,0.37852942962615016,0.4706910875985648,0.5393677102702186,0.09216165797241466,0.37069108759856484,10.0
2022-10-07,0.7011678789110816,0.6987027705411711,0.03888096272974428,0.08325725471593935,0.2,0.006884583510838205,-0.10294299932043427,-0.32974200335756865,0.33556018162423035,31.360000610351562,1.8136153471557717,0.0,0.05,0.39030056646224137,0.4752634433078925,0.5285029463649648,0.08496287684565113,0.4252634433078925,10.0
2022-10-14,0.7121730691827248,0.689459307794775,0.03197656498486634,0.06993021327829511,0.1,-0.031066445812879984,-0.10268431668431455,-0.3505645370909103,0.2906284564027418,32.02000045776367,1.5883907385990614,0.0,0.025,0.37409883130910754,0.4723681623441028,0.5262741183525356,0.09826933103499524,0.44736816234410276,10.0
2022-10-21,0.731824716776753,0.6813553499503033,0.0670930539302005,0.10020658268814711,0.1,0.05630120182398102,-0.016602978272854396,-0.31400054002201505,0.3239052120957876,29.690000534057617,0.8510223067459716,1.0,0.0,0.3819805210178534,0.48938632271824006,0.5743059242457723,0.10740580170038666,0.48938632271824006,10.0
2022-10-28,0.5814128621894397,0.6094022865906246,0.10620419406073496,0.1457896431034215,0.1,0.021058687457675918,0.03439122680873985,-0.29955429179820425,0.33786848521708024,25.75,-0.16972586216148203,1.0,0.0,0.3743034406607229,0.4824352848668759,0.5950837616745462,0.10813184420615302,0.4824352848668759,10.0
2022-11-04,0.5221341900386469,0.605001137247141,0.0551396350792447,0.1334586168130538,0.1,-0.05881513274411743,-0.053903393314180814,-0.3407510991061402,0.3399804574777736,24.549999237060547,-0.5524792208581403,0.0,0.0,0.34744716153078975,0.47031971207482226,0.5829185160368299,0.12287255054403251,0.47031971207482226,10.0
2022-11-11,0.6482563096354997,0.6513669763023896,0.049201031412853515,0.16165465782384503,0.1,0.08795550954273756,0.07120000389248315,-0.28276652611253106,0.40821698533409384,22.520000457763672,-1.277114113233084,1.0,0.0,0.3937033828695664,0.477781139167503,0.5740515920916095,0.08407775629793657,0.477781139167503,10.0
2022-11-18,0.6639111012185803,0.6413088682201152,0.02799655061594761,0.1557011342085645,0.1,-0.010904306459158852,0.0583778056438522,-0.2905874597145671,0.38351786858156195,23.1200008392334,-1.3289331311324513,1.0,0.025,0.4026184689007768,0.48334248722397105,0.5913945545451383,0.08072401832319426,0.45834248722397103,10.0
2022-11-25,0.7344685332924723,0.629681256715413,0.024110089245417316,0.15128442601242276,0.3,0.007408475736241371,0.03234651573911829,-0.2853570339030972,0.36657011614408724,20.5,-1.9701902335965689,1.0,0.025,0.40965758418102693,0.48535451286063547,0.589270862065241,0.07569692867960853,0.46035451286063545,10.0
2022-12-02,0.8027950509277286,0.6582251442511248,0.0432676380430449,0.10875307299184132,0.3,0.019622227830102812,0.10113661711791067,-0.2713341468051632,0.35365166432825434,19.059999465942383,-2.014281611933215,1.0,0.025,0.4236090401214686,0.4936010794368254,0.6138887867504333,0.0699920393153568,0.4686010794368254,10.0
2022-12-09,0.7448375601798125,0.6279640251933108,0.033227362607893524,0.0740317283275763,0.3,-0.035925449933037146,0.07109222721402908,-0.2975117954320281,0.3499593486988924,22.829999923706055,-0.9463102326758465,0.0,0.025,0.407870241907036,0.4919841094661356,0.620543573393922,0.08411386755909955,0.46698410946613556,10.0
2022-12-16,0.7721260370097981,0.6680277148455513,0.0386905893797323,0.07097197328903404,0.5,-0.02762008607054034,-0.03920245707338699,-0.3169145801057348,0.25642353611038793,22.6200008392334,-0.8963345671536412,0.0,0.1,0.4320376332365172,0.5048866127462184,0.6307541023052052,0.07284897950970115,0.4048866127462184,10.0
2022-12-23,0.7635607907349458,0.6734753815327347,0.026259200064218825,0.07323116293727637,0.5,-0.022789151914015093,-0.07208594563325166,-0.332481517509954,0.2663935942771655,20.8700008392334,-1.1493044135121298,0.0,0.1,0.41970972944830065,0.5135760149927139,0.6376986405327808,0.09386628554441323,0.4135760149927139,10.0
2022-12-30,0.6988466762885962,0.6739455440789262,0.020506622277913264,0.06891157575444062,0.6,-0.0017993613140810938,-0.09013694447847365,-0.33517798193261017,0.22584412021152853,21.670000076293945,-0.8507525127541921,0.0,0.15,0.4314082937855083,0.5193751343007644,0.6370435754506435,0.0879668405152561,0.3693751343007644,10.0
2023-01-06,0.6517898033866,0.652507445204042,0.04725608911221146,0.09041099361510717,0.4,0.008857427735915246,-0.04344107947803888,-0.3288864384586273,0.24376216616891078,21.1299991607666,-0.8953832913302995,0.0,0.15,0.4111360250123333,0.5180676543798823,0.6458400102571845,0.10693162936754902,0.3680676543798823,10.0
2023-01-13,0.6183629088279667,0.6393849419349623,0.04861145323426807,0.06762577124139668,0.7,0.045275328676782634,-0.02427655249952554,-0.29850155138039536,0.2458093983976399,18.350000381469727,-1.618447969930626,1.0,0.15,0.47510877923677974,0.53945574230512,0.6958952840597162,0.0643469630683402,0.3894557423051199,10.0
2023-01-20,0.5705411004025182,0.6461275268874092,0.03236497475023044,0.06792591129874534,0.7,0.013008513505509578,0.04793346891456007,-0.29423218169747334,0.23147148946273455,19.850000381469727,-1.1373446219074972,1.0,0.15,0.44977112726603075,0.5244926011345792,0.6462638670539144,0.07472147386854844,0.37449260113457916,10.0
2023-01-27,0.46783547348402055,0.6800645532244279,0.03608462905564742,0.12159065366513393,0.8,0.04804025934831446,0.1239850481310576,-0.26032691266652586,0.21472769482619203,18.510000228881836,-1.6680829799667622,1.0,0.2,0.4901301483886266,0.5318683894105767,0.662602132987366,0.04173824102195006,0.33186838941057667,10.0
2023-02-03,0.517707426918422,0.6754736308503316,0.07028590571534674,0.13366322454852342,1.0,0.033483939401725005,0.15217887411840647,-0.23555974383316503,0.255822749954303,18.329999923706055,-1.624205064908755,1.0,0.2,0.5318141963976044,0.5693481132956658,0.7030145386978396,0.037533916898061404,0.3693481132956658,10.0
2023-02-10,0.590787591262968,0.6195636171165982,0.03608974844744647,0.11191634214916976,1.0,-0.021163718904153805,0.07980559867575354,-0.2517381425336992,0.26103726014673856,20.530000686645508,-0.3410482731078724,1.0,0.3,0.5133981298360377,0.5561903742974337,0.6928119610314015,0.042792244461395956,0.2561903742974337,10.0
2023-02-17,0.605430957000266,0.6217405567173026,0.01700756265117944,0.09233856930802435,0.9,0.004871332428424413,0.09453014610620936,-0.2480931102824706,0.2684657946050735,20.020000457763672,-0.48345223586886393,1.0,0.35,0.4831198114340965,0.5296030417823074,0.6359875734639405,0.04648323034821095,0.17960304178230746,10.0
2023-02-24,0.5774006169323559,0.6070192180222705,0.048601257343383025,0.11610122941459322,0.7,-0.03775142847367863,0.014319180543147292,-0.2713372494883869,0.2700398736263312,21.670000076293945,0.6112164292960326,0.0,0.375,0.5010758035660269,0.5406735359923232,0.6767262630755214,0.03959773242629627,0.16567353599232315,10.0
2023-03-03,0.5346619035045518,0.5697644039873067,0.032799183623109726,0.11104283582071449,0.7,0.02682880899436646,-0.004120624701241304,-0.25178809573360117,0.24707242245000313,18.489999771118164,-1.41199540759085,1.0,0.375,0.5037513209823563,0.5430312151876113,0.6785284307811136,0.03927989420525502,0.16803121518761133,10.0
2023-03-10,0.6066392334642665,0.5684562877415295,0.021704306637091657,0.07212315610030087,0.8,-0.03713965107602135,-0.05197613912156607,-0.2795764247889807,0.1934560244052057,24.799999237060547,2.53709105338091,0.0,0.4,0.5213666593777454,0.5533574498073476,0.6895163136717075,0.03199079042960218,0.15335744980734756,10.0
2023-03-17,0.6387822581530849,0.562992002729058,0.04805663687988022,0.09184731515671887,0.9,0.058256634626969284,-0.012099661440251874,-0.23760697179125734,0.22252689844784734,25.510000228881836,2.3963362650678612,1.0,0.425,0.5535153940507971,0.5699835983289254,0.7246055069947953,0.01646820427812834,0.14498359832892543,10.0
2023-03-24,0.5838188635570588,0.5425539570116761,0.027687766552668556,0.0695766254761173,1.0,0.01968618416327006,0.0490241722263276,-0.222598362233147,0.2049712723135903,21.739999771118164,0.4353838635479192,1.0,0.575,0.5793352251954706,0.5877694378028456,0.7557645745500282,0.00843421260737498,0.012769437802845673,10.0
2023-03-31,0.6103592262746658,0.53134854737949,0.02174241222015717,0.04606338652671627,1.0,0.032294238635907746,0.09474078838018851,-0.19749276822715855,0.20552379253468472,18.700000762939453,-1.0028503126456536,1.0,0.625,0.5932958502935517,0.5907630937188851,0.7767178793476096,-0.0025327565746665615,-0.034236906281114865,10.0
2023-04-14,0.45218374777286163,0.5606865167896946,0.01162606989400238,0.046628720751636626,1.0,0.0016349147489929106,0.06735093520418522,-0.20339407171867785,0.1775783406219816,17.06999969482422,-1.5546311776312165,1.0,0.7,0.6138807619108063,0.5857148187438964,0.760765528397508,-0.0281659431669099,-0.11428518125610354,10.0
