date,avg_corr_21,avg_corr_63,xs_disp_5d,xs_disp_21d,breadth_63d,qqq_ret_5d,qqq_ret_21d,qqq_drawdown,qqq_vol_21,vix_level,vix_z_63,qqq_above_ema20,trend_mean,mom_mean,rel_mean,rel_top_mean,rel_minus_mom,rel_minus_trend,n_members,vix_spike,corr_jump,breadth_break,dd_break,vol_spike,rel_break,breadth_recovery,corr_normalization,reclaim_ema,rel_recovery,ret_recovery,stress_events,recovery_events,stress_intensity,recovery_intensity,intensity_spread,fold
2018-03-16,0.4374694401911192,0.5306639204790734,0.019207426274510355,0.06940583077808615,0.9,-0.012358653127797714,0.05126630625843864,-0.017578182545656018,0.16530056039220048,15.800000190734863,0.038973465911213936,1.0,0.95,0.6798653498741409,0.5560720890221204,0.6957896863918779,-0.12379326085202058,-0.3939279109778796,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,5.057864177327596,15.984938942227341,-10.927074764899746,1
2018-03-23,0.49159348630055266,0.5504381882507443,0.029677699088847577,0.06383444577811064,0.5,-0.07164555638685066,-0.036607244862328914,-0.08796434026375355,0.21431502495053464,24.8700008392334,1.3274270045018266,0.0,0.95,0.6403620996723045,0.5476157351242471,0.7031609059908436,-0.0927463645480574,-0.40238426487575285,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.623610929490942,16.66311516502836,-12.039504235537416,1
2018-04-06,0.6332198356148409,0.5876522734051193,0.024247172680536746,0.062442305870711666,0.5,-0.02185758332062726,-0.07130712502089143,-0.09878183256840933,0.2958346238853941,21.489999771118164,0.5801391470768255,0.0,0.85,0.6157453903244862,0.5372725281991722,0.683612450675492,-0.07847286212531401,-0.3127274718008278,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2762083312216195,15.605656143269174,-11.329447812047555,1
2018-04-13,0.668680107039867,0.6014237602921431,0.024546379511355132,0.05005388725766415,0.6,0.0302628032414074,-0.05852862761492794,-0.07150844448984539,0.30012303734962276,17.40999984741211,-0.25798958991330195,0.0,0.85,0.6219493904149054,0.5339529495100088,0.6710433893780546,-0.08799644090489656,-0.31604705048999115,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.998286252606162,13.959688925861826,-8.961402673255664,1
2018-04-20,0.6895220346110107,0.6084072679451414,0.03778920929524336,0.04447091977158667,0.4,0.0057631824990880265,-0.02767805744775753,-0.06615737820657819,0.31025465044280087,16.8799991607666,-0.4528012710223597,0.0,0.825,0.631240934952652,0.5368491793372533,0.689841024488176,-0.0943917556153987,-0.28815082066274667,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.5759485897137955,13.442915151935948,-7.866966562222152,1
2018-04-27,0.6238369000854199,0.6179035095439178,0.0478211017723706,0.05697842774327197,0.4,-0.0012944682942799268,0.030778206065258384,-0.06736620787233694,0.2421328067665346,15.40999984741211,-0.9154102545423797,1.0,0.8,0.6009604569929388,0.5248564181869068,0.6377106192147405,-0.076104038806032,-0.2751435818130933,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.038078459399903,13.029496132795245,-6.991417673395342,1
2018-05-04,0.5325230923334008,0.6082396122069194,0.0411408301949288,0.04712875398238714,0.6,0.017151356452362432,0.026268182465396084,-0.05137027326403687,0.21496242948226013,14.770000457763672,-1.095732295558921,1.0,0.775,0.5998325454762112,0.5287709196783738,0.6369570873381634,-0.07106162579783748,-0.24622908032162627,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.407782355148788,12.698760917482684,-6.290978562333896,1
2018-05-11,0.5352133876962493,0.5822963863545716,0.019015598970392275,0.04919045215304009,1.0,0.027840341783977207,0.0446955276565657,-0.024960097445266727,0.179742705490054,12.649999618530273,-1.886396061211301,1.0,0.825,0.6442832007312085,0.538603397979109,0.6349561226143182,-0.10567980275209943,-0.2863966020208909,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,5.703545471747896,12.434172745232635,-6.730627273484739,1
2018-05-18,0.5308962955050521,0.5737817461522949,0.03535602365663386,0.09334189029628043,0.8,-0.011802392363261527,0.015462985774687743,-0.03646790094505392,0.16731301497603676,13.420000076293945,-1.4316681596785044,1.0,0.85,0.6225227910736184,0.5326225038671957,0.6175034429144733,-0.08990028720642274,-0.3173774961328043,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.140155965027183,13.822502207432596,-8.682346242405412,1
2018-05-25,0.44809127873580207,0.5711948284580373,0.024081379157728955,0.05659600719780031,0.8,0.013496146484674343,0.04771943955056379,-0.023463930593522586,0.11685281918148493,13.220000267028809,-1.2638471543286958,1.0,0.925,0.6240535082451363,0.5422593328759396,0.6387064134693771,-0.08179417536919664,-0.3827406671240604,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.689444359650612,13.333165777192564,-8.64372141754195,1
