date,fragility_prob,recovery_prob,action,ext_scale,recovery_override_scale,rel_tilt,stress_thr,recovery_thr,prob_trigger,recovery_prob_trigger,recover_opp,recover_fire,frag_fire,chop,fold
2018-01-05,0.5221262708586073,0.0,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-01-12,0.5353403103083729,0.02557673046650506,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-01-19,0.5166532985881771,0.0244312901166473,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-01-26,0.44551794783951487,0.02236926445418265,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-02-02,0.5179221252667878,0.03556574954183857,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-02-09,0.13155730750804928,0.05004225168334861,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-02-16,0.26974047047656624,0.035003939734199734,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-02-23,0.27292604159773237,0.05200378334284576,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-03-02,0.2212747517043362,0.04868199557904036,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-03-09,0.3634170212074411,0.05110479183075264,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-03-16,0.5060014601448604,0.04662806721868442,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-03-23,0.2347538439018933,0.0548752480628598,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-04-06,0.12269830211607409,0.04864429583242511,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-04-13,0.1055880364488263,0.048486045317607314,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-04-20,0.14171165288389231,0.14669253569559482,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,1,1
2018-04-27,0.07913891853619709,0.17702353497780357,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-05-04,0.07011146407586222,0.17483042746081615,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,1,1
2018-05-11,0.26736768102880765,0.17842401500141236,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-05-18,0.19224067843396364,0.05143752128427362,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-05-25,0.30380058127614573,0.0410010332442267,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-06-01,0.21729310596090798,0.0576592763430897,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-06-08,0.4131073161367878,0.04222866017479879,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-06-15,0.4909302305156125,0.038808441051063916,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-06-22,0.46332965605884036,0.03674164437288412,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-06-29,0.4587165078650082,0.035099794303614096,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-07-06,0.4565951498396278,0.026807672925942192,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-07-13,0.4729872895238889,0.014480941975936634,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-07-20,0.43733601339077527,0.005350307716023764,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-07-27,0.5202300840298274,0.002234741784037559,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-08-03,0.5475018878992134,0.002344370860927152,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-08-10,0.5030727354590319,0.0,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-08-17,0.5262515166760927,0.0,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-08-24,0.5326556165662725,0.0,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-08-31,0.615676967291746,0.0,DEFENSIVE_LIGHT,0.85,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,1,0,1
2018-09-07,0.5997930062914638,0.0,DEFENSIVE_LIGHT,0.85,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,1,0,1
2018-09-14,0.5811993241901399,0.00605034174553102,DEFENSIVE_LIGHT,0.85,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,1,0,1
2018-09-21,0.6104913385229732,0.0037916666666666667,DEFENSIVE_LIGHT,0.85,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,1,0,1
2018-09-28,0.6767709313517224,0.0,DEFENSIVE_LIGHT,0.85,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,1,0,1
2018-10-05,0.6258104682254556,0.0,DEFENSIVE_LIGHT,0.85,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,1,0,1
2018-10-12,0.3182064176962402,0.026407024771296573,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-10-19,0.33926265871176714,0.0028379096545615573,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-10-26,0.10281886140525609,0.1242091869474856,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-11-02,0.05855388692533876,0.1912740738948541,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-11-09,0.05560804945775567,0.23184179311359943,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-11-16,0.03212548290966766,0.32280813218545135,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-11-23,0.008014472810236435,0.7923702985929535,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-11-30,0.006481588223236167,0.7053775735705231,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-12-07,0.0014315304948216338,0.6334781462763501,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-12-14,0.0029762510602205257,0.6617319068646563,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-12-21,0.0030863044012785835,0.6920557318100965,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2018-12-28,0.010273118807207859,0.7231241530029222,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.55,0,0,0,0,1
2019-01-04,0.07151952032996606,0.8286948957849171,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-01-11,0.019674795882127217,0.8191749922171832,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-01-18,0.025982830461006655,0.7574592396927269,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-01-25,0.07747402660130642,0.7559351181229031,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-02-01,0.06786540943970114,0.6551874933277837,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-02-08,0.03792187932880894,0.6906357702530846,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-02-15,0.04518934992490066,0.6102617294148992,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-02-22,0.07940600210055909,0.5921949229615623,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-03-01,0.20907701933308376,0.3789066690966869,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-03-08,0.22837994354066862,0.4111870781954562,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-03-15,0.3030640551041427,0.3558566612149937,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-03-22,0.4201392911807928,0.05339503298984665,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-03-29,0.49159292758220136,0.03598243981110161,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-04-05,0.5266066907188525,0.0004696931270606144,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-04-12,0.5268388585246472,0.012581281054890503,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-04-26,0.5255484974013827,0.0,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-05-03,0.5708937462476453,0.01352421471677071,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,1,0,2
2019-05-10,0.6244127903321641,0.003936690355653522,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,1,0,2
2019-05-17,0.6074619025969027,0.002931588774346153,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,1,0,2
2019-05-24,0.48119627356631306,0.01109371451958876,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-05-31,0.47897572332007665,0.03092510755097163,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-06-07,0.38187807740153223,0.08547173199367818,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-06-14,0.41242432649847177,0.04964011504766788,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,1,2
2019-06-21,0.3659423867540574,0.04461887746925492,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-06-28,0.3580168834186553,0.03468343148413194,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-07-05,0.34216156798306674,0.06120234971556789,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-07-12,0.3450738422688787,0.08694209391269749,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-07-19,0.5137928838209138,0.032767105281387446,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,1,2
2019-07-26,0.44898525732378064,0.03923339116040701,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-08-02,0.5517003627902669,0.06593959987669655,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,1,0,2
2019-08-09,0.25997414515857037,0.1321128775104442,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-08-16,0.2529778116852892,0.260446047117119,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-08-23,0.14364757490686916,0.4894321256907526,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-08-30,0.12035376352456194,0.5434769342356699,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-09-06,0.09912925180221561,0.5332054072136136,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-09-13,0.08964276226941584,0.5292715088837935,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-09-20,0.11926937879702916,0.45149122874458286,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,1,2
2019-09-27,0.2636488101603064,0.1681182235596672,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,1,2
2019-10-04,0.3527977109199528,0.15290749487985206,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,1,2
2019-10-11,0.3451589759744881,0.14486796276763286,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,1,2
2019-10-18,0.3670356063315526,0.15122876144070543,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-10-25,0.32278713562324785,0.1362463509613999,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-11-01,0.3684482365925605,0.09141357354429697,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-11-08,0.4176562931412704,0.07898944722991917,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-11-15,0.4899519127947491,0.0483074669255746,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-11-22,0.5066117976565719,0.014061674392237806,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2019-11-29,0.5845516595639243,0.0004696931270606144,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,1,0,2
2019-12-06,0.65913821485973,0.0004696931270606144,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,1,0,2
2019-12-13,0.6464387719633662,0.0004696931270606144,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,1,0,2
2019-12-20,0.6000704696234712,0.0004696931270606144,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,1,0,2
2019-12-27,0.6334609529848281,0.0004696931270606144,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,1,0,2
2020-01-03,0.6660905269748464,0.0,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,1,0,2
2020-01-10,0.6439647856859052,0.0,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,1,0,2
2020-01-17,0.6035745216108495,0.0,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,1,0,2
2020-01-24,0.591114741116432,0.0019508449010829322,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,1,0,2
2020-01-31,0.6289666686482099,0.0019508449010829322,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,1,0,2
2020-02-07,0.6479430690776448,0.00041000225275963063,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,1,0,2
2020-02-14,0.6619244653890662,0.0,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,1,0,2
2020-02-21,0.6433927145190629,0.0019508449010829322,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,1,0,2
2020-02-28,0.35330079849041934,0.07669286717512276,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-03-06,0.187700263837759,0.1391166465305892,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-03-13,0.17133897967253703,0.5267581607503204,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-03-20,0.13119925983750808,0.770568876820654,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-03-27,0.1132368596453598,0.7315658910168119,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-04-03,0.06698971747928889,0.8209092531728529,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-04-17,0.11114466898037241,0.5458035906303419,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-04-24,0.08847769318912867,0.46981352353590033,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-05-01,0.08133729871174719,0.4752876043116924,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-05-08,0.08277861670515613,0.3951840424159526,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-05-15,0.11873267901223919,0.3274340332400775,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-05-22,0.18310562278317427,0.23600886085948092,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-05-29,0.19338479566881614,0.20800102943814147,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-06-05,0.19143764741120797,0.2005924296810432,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-06-12,0.22148921659003926,0.2217922905768581,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-06-19,0.22271573894772204,0.18730888464147957,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-06-26,0.2866434940397781,0.2189969793801944,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-07-10,0.445625836511885,0.0617623363436997,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-07-17,0.4914072314681183,0.05515055659265478,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-07-24,0.49168650127043106,0.052476964690258164,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-07-31,0.47337302066516057,0.04190249884505027,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-08-07,0.4436481602852722,0.029732808348610834,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-08-14,0.4233528704921474,0.03934169544313999,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-08-21,0.5315099740227545,0.032506778344466615,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-08-28,0.5692353147240529,0.02646024955954117,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,1,0,2
2020-09-04,0.4553488255007001,0.07261330250498946,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-09-11,0.3874381339559669,0.0525327486708039,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-09-18,0.3886477853462802,0.05305192076714188,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-09-25,0.319164799499729,0.07654159991172549,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-10-02,0.36976997129367195,0.1018841133927554,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-10-09,0.3655040339691961,0.061750795838687284,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-10-16,0.4504855574297319,0.06253129658975891,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-10-23,0.47928746655413906,0.07664179613660936,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-10-30,0.32091391930415436,0.1034067635028009,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-11-06,0.3093673076509653,0.06588144060284587,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-11-13,0.4014638543949135,0.10506111659634972,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-11-20,0.3763874101186704,0.06707988105670137,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,1,2
2020-11-27,0.3417901850893481,0.07282341796971495,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-12-04,0.3715227435395663,0.07488075898443644,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-12-11,0.4429039773406448,0.060381725954646456,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2020-12-18,0.4877236686029413,0.05800095767762179,BASELINE,1.0,0.0,,7.7272005176417435,12.710817763694157,0.55,0.55,0,0,0,0,2
2021-01-08,0.4518635093563249,0.030279624185262043,BASELINE,1.0,0.0,,8.422324942228125,14.800872510040751,0.65,0.55,0,0,0,0,3
