date,fragility_prob,recovery_prob,action,ext_scale,recovery_override_scale,rel_tilt,stress_thr,recovery_thr,prob_trigger,recovery_prob_trigger,recover_opp,recover_fire,frag_fire,chop,recover_cond_count,fold
2018-01-26,0.44551794783951487,0.2641024702927495,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.48,0,0,0,0,4,1
2018-02-02,0.5179221252667878,0.43383233816188427,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.48,0,0,0,0,4,1
2018-02-09,0.13155730750804928,0.5382410114811912,RECOVERY_OVERRIDE,1.0,0.5578692930386072,,8.215510510438504,14.251949038020804,0.55,0.48,1,1,0,0,3,1
2018-02-16,0.26974047047656624,0.4534644180546491,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.48,0,0,0,0,4,1
2018-02-23,0.27292604159773237,0.45987259856362545,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.48,0,0,0,0,4,1
2018-03-02,0.2212747517043362,0.45885287286730186,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.48,0,0,0,0,4,1
2018-03-09,0.3634170212074411,0.46706771895413035,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.48,0,0,0,0,4,1
2018-03-16,0.5060014601448604,0.5004762475883344,RECOVERY_OVERRIDE,1.0,0.5863388935443632,,8.215510510438504,14.251949038020804,0.55,0.48,1,1,0,0,5,1
2018-03-23,0.2347538439018933,0.6334274099102613,RECOVERY_OVERRIDE,1.0,0.6504624922531422,,8.215510510438504,14.251949038020804,0.55,0.48,1,1,0,0,4,1
2018-04-06,0.12269830211607409,0.618200228915425,RECOVERY_OVERRIDE,1.0,0.6428489017557242,,8.215510510438504,14.251949038020804,0.55,0.48,1,1,0,0,4,1
2018-04-13,0.1055880364488263,0.4798880540078115,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.48,0,0,0,0,3,1
2018-04-20,0.14171165288389231,0.5102583032905587,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.48,0,0,0,1,3,1
2018-04-27,0.07913891853619709,0.4128428762434394,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.48,0,0,0,0,4,1
2018-05-04,0.07011146407586222,0.40305343003219524,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.48,0,0,0,1,4,1
2018-05-11,0.26736768102880765,0.4328137709436152,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.48,0,0,0,0,4,1
2018-05-18,0.19224067843396364,0.4235888371630328,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.48,0,0,0,0,3,1
2018-05-25,0.30380058127614573,0.47535233084079387,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.48,0,0,0,0,4,1
2018-06-01,0.21729310596090798,0.4424898763698599,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.48,0,0,0,0,4,1
2018-06-08,0.4131073161367878,0.42460591659421326,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.48,0,0,0,0,4,1
2018-06-15,0.4909302305156125,0.39660495989356287,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.48,0,0,0,0,4,1
2018-06-22,0.46332965605884036,0.4473174025030625,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.48,0,0,0,0,5,1
2018-06-29,0.4587165078650082,0.5519175860799567,RECOVERY_OVERRIDE,1.0,0.4670300770144983,,8.215510510438504,14.251949038020804,0.55,0.48,1,1,0,0,5,1
2018-07-06,0.4565951498396278,0.46689731450536115,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.48,0,0,0,0,5,1
2018-07-13,0.4729872895238889,0.34906439732449523,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.48,0,0,0,0,5,1
2018-07-20,0.43733601339077527,0.4430517769154795,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.48,0,0,0,0,5,1
2018-07-27,0.5202300840298274,0.3199208502763681,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.48,0,0,0,0,4,1
2018-08-03,0.5475018878992134,0.3532789122961619,BASELINE,1.0,0.0,,8.215510510438504,14.251949038020804,0.55,0.48,0,0,0,0,3,1
